model_name,temperature,agent,taskName,required_items,taskDescription,detailedSetting,goalSetting,scoringSystem,ObjectsData,TaskID,name,TaskOrder,Agent,nObjects,userSetting
gpt-4o-mini-2024-07-18,1,naive,Indoor Newspaper Toss,"[{'name': 'Newspaper', 'quantity': 1}, {'name': 'Waste paper ball', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}]",Participants take turns tossing a waste paper ball into the trash can from a designated distance while keeping score.,Place the trash can at a set distance from the sofa or chairs. The newspaper can be used as a makeshift rule sheet to track scores.,The goal is to successfully toss the waste paper ball into the trash can in the fewest attempts.,"Each successful toss into the trash can earns 1 point. The player with the highest score after a set number of rounds (e.g., 5 rounds) wins. If a player misses, they do not score any points for that attempt. They can also rate the fun factor of the game on a scale of 1-10 at the end.","['Newspaper', 'Waste paper ball', 'Trash can']",573,many_human23_1.0,2,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Creative Writing Challenge,"[{'name': 'Pen', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Timer', 'quantity': 1}]","Using a pen and notebook, the participant will create a short story based on a prompt received from the other person in the room.","The participant sits at a desk with the notebook and pen. The other person provides a creative prompt (e.g., ""A day when everything went wrong""). The participant has a designated amount of time (5 minutes) to brainstorm and write a short piece based on the prompt.",To finish a story within the time limit about the given prompt.,"Score points based on the following criteria:
- Completeness (3 points if finished, 0 if not)
- Creativity (1-5 points, judged by the other person)
- Engagement (1-5 points, judged by the other person)
Total possible score: 13 points.","['Pen', 'Notebook', 'Clock']",574,many_human24_1.0,0,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Broom Bowling,"[{'name': 'Broom', 'quantity': 1}, {'name': 'Waste paper ball', 'quantity': 1}, {'name': 'Chair', 'quantity': 4}]","Transform the room into a bowling alley where the participant will attempt to knock down chair ""pins"" using a waste paper ball rolled with a broom.",Arrange 4 chairs in a triangular formation at one end of the room to act as bowling pins. The participant stands at a designated distance and uses the broom to roll the waste paper ball towards the chairs.,Knock down as many chairs (pins) as possible with the waste paper ball.,"- 1 point for each chair knocked down.
- Bonus: 2 extra points if all chairs are knocked down at once (a strike).
Total possible score: 6 points (if all chairs are knocked down).","['Broom', 'Waste paper ball', 'Chair']",575,many_human24_1.0,1,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Challenge,"[{'name': 'Building block', 'quantity': 5}, {'name': 'Clock', 'quantity': 1}]","Using the building blocks, the participant attempts to create the tallest free-standing structure they can in a set amount of time.",The participant has 10 minutes to build their structure using the 5 building blocks. A clock (or an analog timer inferred from the room setup) is used to keep track of time.,To build the tallest structure within the time limit.,"- Measure the height of the structure after the time is up; each inch counts as 1 point.
- If the structure collapses before the timer ends, it is scored at half the height achieved (in inches).
Total possible score can vary based on performance, but typically up to a maximum of 15 points if it reaches 15 inches tall.","['Building block', 'Clock']",576,many_human24_1.0,2,GPT-4o-mini,2,human_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Challenge,"[{'name': 'Building block', 'quantity': 5}]",A creative task where participants use building blocks to construct a specified structure.,"The building blocks are spread out on a desk or the floor. A player, or both participants, can decide on a structure to build, such as a tower, house, or bridge, within a set time limit of 10 minutes.",To create the tallest or most creative structure using the building blocks within the time limit.,"- 10 points for the tallest structure.
- 5 points for creativity (as judged by the other participant).
- Bonus points: 2 points for stability (if the structure can stand for 10 seconds without collapsing).",['Building block'],577,many_human25_1.0,0,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Clock Dice Game,"[{'name': 'Clock', 'quantity': 1}, {'name': 'Dice', 'quantity': 1}]",A game where players roll the dice and try to match the time on the clock with the rolled numbers.,"The clock is set to a random time while sitting on a desk or table. Each player takes turns rolling the dice. The number rolled corresponds to hours and minutes (e.g., a roll of 3 means setting the clock to 3:00). Players can adjust the clock after rolling.",To be the first player to correctly match the clock with the rolled dice after five rounds of play.,"- 2 points for each correct match.
- 1 point for each attempt that was closest but incorrect.
- The player with the most points after five rounds wins.","['Clock', 'Dice']",578,many_human25_1.0,1,GPT-4o-mini,2,human_many
gpt-4o-mini-2024-07-18,1,naive,Kalimba Sounds Contest,"[{'name': 'Kalimba', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",A musical challenge where participants create a short melody on the kalimba and try to impress the other participant.,"One player uses the kalimba to create a melody, while the other participant listens. The listening participant can take notes on the melody in a notebook using a pen for feedback. After the first melody, they switch roles.",To compose the most enjoyable melody and receive positive feedback from the other participant.,"- 5 points for a well-composed melody.
- 2 points for creativity in the composition.
- 1 point can be awarded for performance quality as judged by the other participant.
- The participant with the highest total score after both have performed wins.","['Kalimba', 'Notebook', 'Pen']",579,many_human25_1.0,2,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Build a Block Tower,"[{'name': 'Building block', 'quantity': 5}]",One person builds the tallest tower possible using the building blocks within a time limit.,The building blocks are placed on a flat surface like the rug or desk. The participant has 10 minutes to use all the available blocks to construct the tallest free-standing tower they can create.,The goal is to build the tallest tower possible that stands without support for at least 10 seconds.,"The height of the tower is measured in centimeters. Points equal the height in centimeters. For example, if the tower is 50 cm tall, the participant scores 50 points.",['Building block'],580,many_human26_1.0,0,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Sock Toss Game,"[{'name': 'Waste paper ball', 'quantity': 1}, {'name': 'Bowl', 'quantity': 4}, {'name': 'Chair', 'quantity': 4}]","Using waste paper balls as ""socks,"" participants attempt to toss them into bowls placed at various distances.","Four bowls are spread out around the room at different distances from a designated tossing spot (a chair). Each bowl represents different points based on difficulty: Bowl 1 (closest) - 1 point, Bowl 2 - 2 points, Bowl 3 - 3 points, Bowl 4 (farthest) - 4 points.",The goal is to score as many points as possible by tossing the waste paper ball into the bowls.,"Points are awarded based on which bowl the waste paper ball lands in. Add up points for each successful toss after a set number of turns, e.g., 10 throws.","['Waste paper ball', 'Bowl', 'Chair']",581,many_human26_1.0,1,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Kalimba Melody Challenge,"[{'name': 'Kalimba', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",The participant creates and writes down a simple melody on the kalimba and later describes it in their notebook.,The kalimba is placed on a desk. The participant practices creating a melody for 15 minutes and then writes down the notes or describes the melody in the notebook using the pen.,The goal is to compose a simple melody on the kalimba and document it.,"A panel of subjective scoring based on creativity, complexity, and overall musicality is applied. Score from 1 to 10 for each category: creativity, complexity, and enjoyment of the melody. Total score is out of 30.","['Kalimba', 'Notebook', 'Pen']",582,many_human26_1.0,2,GPT-4o-mini,3,human_many
